Date,Review,Score
"May 19, 2023","When new movies are added to this franchise; it can't stop me from wanting more! All the plot twists, cliffhangers and nonstop action is what I love most about the Fast and Furious Saga. People that are no longer interested in the films claim the scenes are ""unrealistic,"" I see that as the beauty in all of it! As a director and an amazing cast come together, possibilities are endless and I love the creativity! They create stories that stick out in the movie industry. Don't get me wrong, it's not the same without Paul, but I hope he is looking down on the amazing story this series continues to tell.",POSITIVE
"May 19, 2023",The fighting sequences are almost unwatchable.  There are too many middling characters and nobody ever dies.,NEUTRAL
"May 19, 2023","Do I recommended it? Sure if your main motivation is to see a nonstop action movie (with some beautiful cars in it), and don’t really care about the narrative. 
I am not a Fast “fan”. But I have seen maybe two or three of the franchise movies, and found them to be entertaining. 
I went to see this movie mainly because of the addition of Jason Momoa to the cast, as I have found most of his movies, enjoyable. After deliberating on whether or not to go, it turns out I’m glad that I did. 
It’s not an Oscar worthy movie, but it is filled with lots of action, surprises, and humor. Everything I would expect out of a Fast action movie. 
It is a must see in a theater type of movie. No way to get the same effect at home.",POSITIVE
"May 19, 2023",I LOVE THIS MOVIE. BEST MOVIE OF MAY 18 2023.,POSITIVE
"May 19, 2023",Great scenes. Tasteful action and many laughing moments.,POSITIVE
"May 19, 2023",They should have stopped at 7,NEGATIVE
"May 19, 2023",AMAZING!! Really caught me off guard,POSITIVE
"May 19, 2023",Freaking awesome!!! Action packed!!! Ready for 11!!!,POSITIVE
"May 19, 2023",The scripts get more and more ridiculous with each movie.,NEGATIVE
"May 19, 2023","omg, this movies never ever disappoints, and they alway have you with the Jesús en la boca.",POSITIVE
"May 19, 2023",It’s better than 8 & 9 but it’s still non sense especially the ending… it’s legit the just like the marvel fake death universe unless you see the body they’re likely not dead… that’s all I’ll say 😂😂😂,NEUTRAL
"May 19, 2023",Constant action!! Wondering what's to happen next!... Jason Mamoa was the joker in this film for sure!!  I'm super excited to see what they're gonna do next!,POSITIVE
"May 19, 2023",IT WAS AMAZING!!!!!!! Ill be back!!!!!,POSITIVE
"May 19, 2023",That was honestly a really good time!,POSITIVE
"May 19, 2023",I LOVED THE F***ING MOVIE!!!!!!!!!,POSITIVE
"May 19, 2023",One of the worst movies I've ever seen. Way too much CGI the action scenes were terrible. The storyline is non existent. The lines in the movie were cheesy. The movie should have never made it in theaters.,NEGATIVE
"May 19, 2023",It was real good with the way they started portraying it. Full fake action movie. Took the title for worst fast and furious ever.,NEGATIVE
"May 19, 2023",Fast X is a very good time movie to watch,POSITIVE
"May 19, 2023",Had to explain the powder??? scene to my son. Also a lot of fake must be luck scenes.,NEGATIVE
"May 19, 2023","Movie was insane, of course it’s far fetched but it was a solid move. Can’t wait for part 2",POSITIVE
"May 19, 2023",Reallly good pt 2 let’s go,POSITIVE
"May 19, 2023","Must Watch... Incredible, Awesome Movie...$",POSITIVE
"May 19, 2023",once again unbelievable stunts and fast cars,POSITIVE
"May 19, 2023","Amazing action pact movie drama love, etc. just like always",POSITIVE
"May 19, 2023",It's Fast and furious...That's all tha needs to be said...LOL,POSITIVE
"May 19, 2023","Way better than F9, action totally unbelievable but that why I show up. F11 and 12 got some explaining to do thou...",NEUTRAL
"May 19, 2023",Who stole the show?  That’s not the focus if you been down since day one.,POSITIVE
"May 19, 2023",Seems like more of a parody than anything else.,NEGATIVE
"May 19, 2023","Great movie, Jason Mamoa officially steals it",POSITIVE
"May 19, 2023","This movie was really good in my opinion. The villain was amazing, the music was good, and the action was excellent. It's just that we've seen the family go through this multiple times in films prior so it feels the same. As it's own movie I enjoyed it but it doesn't really fit that well into the franchise.",POSITIVE
"May 19, 2023","Much of the dialogue was poorly written, as in the last few Fast movies some of the action was not believable, but there was alot of action and it was entertaining for the most part.",NEUTRAL
"May 19, 2023",Very actionable and awesome,POSITIVE
"May 19, 2023",Movie was long and kind of corny,NEUTRAL
"May 19, 2023","So many twists and turns But it Emphasizes the fact that Family (Whether youre born into it, or its Grown from Who You can trust and have a common Cause in life) Is The MOST Powerful Force On Earth!!!
And it Emphasizes that EVERYONE in a family has Worth No matter how great or small you feel or seem!!!
Salud la familia para siempre!",POSITIVE
"May 19, 2023",Better than the last 2 combined!,POSITIVE
"May 19, 2023",AWESOME MOVIE!!!!!!!!,POSITIVE
"May 19, 2023",Fast moving from the beginning!,POSITIVE
"May 19, 2023","If a shark jumped the shark, but knew it was doing it and was just trying to have fun. Also only half a movie in plot. Shout out to Momoa for making it worth the ticket with his genuinely unique villain that unexpectedly carried most of the film.",NEGATIVE
"May 19, 2023","The whole movie was action filled and hilarious! 10/10 recommend... Also, don't forget about the after credits 😉😎",POSITIVE
"May 19, 2023",It was a complement of the past movies. Not really excited,NEGATIVE
"May 19, 2023","Amazing movie and addition to the Fast and Furious franchise! Lots of actions and keeping you on the end ge of your seat! Every performed beautifully and lot of surprises throughout the whole movie, would watch again!",POSITIVE
"May 19, 2023",Best fast movie ever,POSITIVE
"May 19, 2023",Best Fast & Furious movie to date!!! Awesome!,POSITIVE
"May 19, 2023",How do you bring Gisele back????  Loved the more tuner cars. Why kill Jacob?,POSITIVE
"May 19, 2023","As always The Fast & Furious franchise comes with another film full of thrill and action challenging the laws of physics which is nothing new to fans. The transition of events is what really makes this movie entertaining and the great performance of the villain. With an “Unfinished” end, can’t wait for second part!",NEUTRAL
"May 19, 2023",Love it! Every second of it! Actioned packed and never a dull moment!,POSITIVE
"May 19, 2023",It was Awesome!!! so much actoon and great cars!!!,POSITIVE
"May 19, 2023",LOVED IT GOING AGAIN!!!!,POSITIVE
"May 19, 2023","Like: the continuous action. Dislike: Jason Momoa’s character, it was like inserting a cartoon into the movie at times. The sad part is we’ll have to endure him in the 2nd part. Dislike: making it a two-part movie.",POSITIVE
"May 19, 2023","F&F lifelong fan here. Way too bloated, even for this franchise. With this many characters, it needs to be a 3 + hour film. Disappointed Jordana Brewster was hardly in the film, and without her, there's no heart to root the film in. Directing and Cinematography was terrible sad to say. Too much focus on zoomed in action and CG. Although, the story had a lot of potential, it was not executed well at all. It no longer feels like F&F. Suffice to say, this film leaves you underwhelmed and wondering what it could've been if Justin never left the director's chair.",NEGATIVE
"May 19, 2023","I love fast and the furious movie’s, but this time there was too much effect, too much CGI and too much humbleness Macho man moment.",NEGATIVE
"May 19, 2023","Oh wow. Here we go. I don't think I've ever been so torn about a movie. This thing was super fun, yet super uneven. A try hard Empire Strikes Back.  Couldn't help but laugh at all the wrong things during this flick. At a certain point, I just wanted them to cut to Tokyo so bad in the hopes we got some actual racing.  The characters were all underwritten, and Jason Momoa as the villain wanted to be The Joker. No wonder Justin Lin quit during production. I'm pretty sure Vin Diesel, and Universal are super happy with creating the next ride at Universal Studios, just wish they had a little more heart, and realism instead of bombarding the audience with terrible vfx, and implausible stunts.",NEGATIVE
"May 19, 2023",I want my money back for that....,NEGATIVE
"May 19, 2023",Excellent movie !!!!!,POSITIVE
"May 19, 2023",Ridiculous as usual but I love this franchise.,POSITIVE
"May 19, 2023",probably my favorite of the series,POSITIVE
"May 19, 2023",Horrible. The worst movie they ever mad,NEGATIVE
"May 19, 2023",Jason Momoa is the fuck*ng Joker!!!!,POSITIVE
"May 19, 2023","I'd like to start off by quoting Youtuber and movie reviewer, Sean Chandler, as he states this film was ""cinematic junk food"" but that is not to say that it was a bad film in the slightest. On the contrary this film was highly enjoyable, such a fun ride with nonstop action but it is not a film that will be receiving any awards. I really liked that this film is heavily connected to Fast 5, my favorite film of the franchise. Jason Momoa as Dante Reyes honestly steals the film with his memorable performance and as many have said, it is very reminiscent in essence to the Joker as he is a chaotic villain who enjoys the suffering he is causing. A critique that I have for this film that I have had for the previous films is how unrealistic and cartoony they have become but this film was definitely a step up. I will rate this film a 7.5 out of 10.",NEUTRAL
"May 19, 2023",Awesome movie. Can’t wait for 11,POSITIVE
"May 19, 2023",Great movie! Way better than 9.,POSITIVE
"May 19, 2023",Its just all bad nothing relating to the originals its just too much going on,NEGATIVE
"May 19, 2023",It's ridiculous but ridiculously fun. I had a blast watching this without thinking too much and just went with the movie's ridiculous flow. Let's bring back all the dead!,NEUTRAL
"May 19, 2023",I did not like the reference to there is no GOD!,NEUTRAL
"May 19, 2023",Nobody is winning an Oscar here. F&F movies are what they are. This another mindless absurd movie with no real cohesive plot and corny jokes. I loved it all.,POSITIVE
"May 19, 2023","it’s good , i guess i should go back and rewatch the other to recap myself , but it’s very entertaining and the theme of family runs through it all . cool .",NEUTRAL
"May 19, 2023","A must see. All kinds of action, all kinds of random celebs, the main antagonist crazy interesting. And the ending scenes??? Omfg something I never thought to see again. Amazing movie",POSITIVE
"May 19, 2023",It is honestly one of the worst movies I have ever seen. everything is taken care of by the villain and nothing goes out of his control. It is just not realistic. SUPER BAD!,NEGATIVE
"May 19, 2023","Fast X definitely delivered on the action. As well as twists, misdirects, and shocks. Jason Mamoa played the villain so well ot was like he wasn't acting at all. Can't wait to see how this final chapter concludes.",POSITIVE
"May 19, 2023","Fun movie, awesome music, and it made me teary eyed as well.",POSITIVE
"May 19, 2023",Why did Jason have to be so feminine and why did the crew have to die 🤦🏽‍♀️hated the ending omg,NEUTRAL
"May 19, 2023",amazing movie i wish i could watch it 20 times again,POSITIVE
"May 19, 2023",Great movie but disappointed by a cliffhanger,POSITIVE
"May 19, 2023",Great Movies more than FF 8 & FF 9,POSITIVE
"May 19, 2023",Been a fan since the original - of course it was over the top and star studded but I loved it!!  Plot couldve been a little more clear.  Ton of surprises - get ready for a ride! See it on the IMAX if you can.  It was intense.,POSITIVE
"May 19, 2023","PRIMERO :p LA MEJOR PELICULA DE ELLOS JUNTOS HASTA LA FECHA FULL ACCION Y CARRERAS :D VAMOS FAST FOREVER....... 




BY.BRIAN",POSITIVE
"May 19, 2023",It was lame from beginning to end. The jokes that are typically funny in these movies weren't funny.  And the story they told and the way they told it was very uninteresting.,NEGATIVE
"May 19, 2023","Fast TEN your seatbelts for a Furious movie that’s a lot better than the previous two with less sequences in which I struggled to suspend My disbelief compared to Fate of the Furious and F9. Plenty of cheesy, eye rolling dialogue but Mamoa is a very enjoyable villain in this.",NEUTRAL
"May 19, 2023",Def the worst one out of the bunch,NEGATIVE
"May 19, 2023",Never failing action packed movie!,POSITIVE
"May 19, 2023","Amazing, Thrilling it kept me on my toes with twist and turns. loved it",POSITIVE
"May 19, 2023","Just seen it, Must see if your a F&F fan",POSITIVE
"May 19, 2023","Fast X has also been identified as Fast and Furious 10. This is the first of what is projected to be a two-part series finale with Part 1 projected for 2025 and the 12th and final script is still in development. It was reported that Vin Diesel - AKA Dom Toretto - will earn $20 Million for his participation in Fast X. The film has been shot in London, Rome, Turin, Lisbon and Los Angeles. True to its history of success, the movie is classified as an Action-Adventure flick which will use the first Electric Cars in some of their action sequences. The reality of this nonstop action display of impossible on-screen Computer-Generated exercise in mayhem, crashing vehicles and dispatching of video game enemies being that it is harbinger of a future where Artificial Intelligence ghost writing will, if it has not already done so, become the norm. The story line is simple. A former enemy's sociopathic son is charged with the goal of destroying all that are loved or cared for by the man, Dom Toretto by name,  who has destroyed his family. To do so, an army of assassins is gathered, and the entire balance of the movie becomes a wakamo video game of wanton destruction and dispatching of a wide variety of protagonists whose faces are covered in military style masks so that when they are killed there will be no human face visible to have compassion for. Certainly, it is acceptable in the world of AI for the destruction and killing of AI created figures to be removed without empathy so that the numbers killed can be tallied on a gameboard rather than a headstone. There is an open-ended conclusion which will allow the game of search and destroy to continue for at least two more episodes. Would that the NASCAR drivers were as adept at CGI as are our AI writers then the losses experienced could be fixed with a simple rewrite.
Rating: A - I - O - D = Artificial Intelligence On Display",NEUTRAL
"May 19, 2023","I like these FF movies. So I wasn't expecting a documentary, If you go in with that expectation and just want a fun ride, this is it.",NEUTRAL
"May 19, 2023","Big, loud and audacious, a must see in the theaters!",POSITIVE
"May 19, 2023",Awsome!! Must see movie.,POSITIVE
"May 19, 2023","Fantastic movie, way to tie in all of the characters into the movie.",POSITIVE
"May 19, 2023","Felt like coming home - they got back to the basics with a street race, the bad guy character was well cast & aptly dressed, the family had each other's backs. Was a great highlight of all the major players.",POSITIVE
"May 19, 2023",Great Movie! If you are a fan of the series you’ll enjoy if you want a good action movie with non stop turns & action you got it. It’s a few holes but non you’ll notice will take away from the enjoyment. Villain kinda stole the show for a min to be continued,POSITIVE
"May 19, 2023",Probably the weakest of the franchise,NEGATIVE
"May 19, 2023","Very entertaining and kept true to the characters and lore of the franchise. Was it far fetched and over the top? Yes, but a truly great theater experience.",POSITIVE
"May 19, 2023","it was just too good 😭 i don’t want to give spoilers but at the same time i so just know that there’s a mid credit scene and also just enjoy the movie, made me remember of fast five in its way 😮‍💨",POSITIVE
"May 19, 2023",Action packed from beginning to end,POSITIVE
"May 19, 2023",Filme muito legal. JASON MOMOA MELHOR VILÃO DA FRANQUIA,POSITIVE
"May 19, 2023",I never knew Jason Momoa could pull off crazy like that! It's unbelievable acting by him. It is not same ole same ole. This felt personal for the first time since Fast Five. This is the best Fast and the Furious movie since the passing of Paul Walker. We have two Aquamen in this! Huge cliffhanger and wait for post credits scene. Only iffy performance was the Roman character. It just didn't feel right for some reason. Brie Larson is badass in this and of course Michelle Rodriguez. John Cena is way better in this and gave me Peacemaker vibes. Just a fun movie. Go see it and judge for yourselves.,POSITIVE
"May 19, 2023",Amazing movie. Had a great time with my family.,POSITIVE
"May 19, 2023",Thrilling! Exciting! AND Extreme cliff hanger! Surprising Easter egg. Clearly several sequels in the near future! Serious non stop roller coaster. Must See! And everybody is in it!,POSITIVE
"May 19, 2023",It’s a great opening to the finale of the main Fast & Furious franchise. Jason Mamoa was excellent as Dante. Did a great job of making us hate him as a character for going after the Fast family. Vin Diesel was once again great as Dom Toretto. But I will admit that this movie had way too many action and not enough story behind it even if it is setting up the finale. It’s a great first act to a two or three act finale but it was just way too much explosions in this movie. Michelle Rodriguez was amazing to watch with her fight against Cipher. I wish she had more screen time. I was amazing to see Gal Gadot back again as Gisele from the earlier films. I hope the next movie explains how she survived. It was great to see Dwayne Johnson back again as Luke Hobbs. Can’t wait tower if Jason Mamoa is again in the next movie. Great movie but I wish they put more effort into the story instead of explosions. I hope Dom survives with his son and that we can see them in the next movie. It was great to see Brie Larson and Daniela Melchior and hope to see them in the next two films. I just wish that both of them had more screen time. Also nice how it connects to the post credit scene of F9. Can’t wait to see how they close this franchise.,NEUTRAL
"May 19, 2023","Honestly went in with low expectations & was completely proved wrong. Great action sequences, surprising outcomes, dialogue might be a little goofy but all in all a great film. p.s Jason Mamoa is an amazing villain.",POSITIVE
"May 19, 2023","If you've been a fan of the Fast and Furious franchise since the moment Brian O'Connor and Dominic Toretto crossed paths in the the first film, you are going to love this latest entry in the Fast and Furious Saga. Each film tops the first before it with bigger stunts, bigger casts, wilder plans, and plenty of heart at its core. It will leave you on the edge of your seat from start to finish and by the end, you'll be ready to watch even more. 
Jason Momoa made a fantastically charismatic villain ready to take down Dominic and his crew like no other villain before him. He's flamboyantly cruel and a joyful terror. You could just tell he was having fun. 
As always the women of this franchise kick ass. Every member of Dominic's crew gets an action scene that will make you root for all of them. At points, I had to wonder at what this 'family' of Dominic's does for their workout routines for them to be ready to duke it out with anyone at a moment's notice. Charlize Theron & Michelle Rodriguez's face-off is even better than promos show it to be. 
There are still plenty of surprises to be had in these films unless you've been scrolling spoilers, you're going to have even more questions by the end. 
I have no doubt that the next film in the Fast and Furious franchise will near-seamlessly explain things, as these films have a habit of retroactively deepening the lore as they add and save characters who have something to do with the crew's past endeavors. 
Watch it in theaters if you can, these films belong on the big screen with big flashy car stunts in epic locations. 
If you're not a fan of these films and you've skipped any of them, the film still does a decent job explaining past events without skipping a beat, but it'll help to watch most of them before diving in. 
Watch these films with the intent of Fast-10-ing your seatbelt and just enjoy the ride.",POSITIVE
"May 19, 2023",good movie alot of action and some funny too.,POSITIVE
"May 19, 2023",The movie was outstanding but the theater was too LOUD,POSITIVE
"May 19, 2023","The movies were ridiculous before. But fast 9 and now fast x are not only stupid, but they are also retro actively ruining the older movies by bringing back dead characters to life. Those character deaths gave weight to the threats to those movies and meant those movies matters, now they don't. They are treating the audience as if we are brain dead monkeys.",NEGATIVE
"May 19, 2023","For a franchise built on family, Fast X stumbles out of the garage. Sure, it’s entertaining. Sure, it’s got the car stunts we’ve come to expect. But, the film suffers from too many characters and not enough screen time for each. When you’re 10 movies in, each character should feel vital to the story. However, we’ve got characters here who are here just because who have no real stakes. Some of them could have been replaced or removed and the story would have been the same. In addition, these films don’t really stand on their own and like this one just end. In order to get a full story, you must keep up with each passing movie. It’s entertaining but it’s far from the best in the series. ",NEUTRAL
"May 19, 2023",Omg it was awesome I can't wait for part 2. Wouldn't mind it being a trilogy if it really is going to be. Saw it on Google just a little bit ago. Love this Saga!!!!!!,POSITIVE
"May 19, 2023","I just saw the movie. I loved it. It made me laugh, had amazing  action sequences.  Not oscar worthy , but an amazing enjoyable  ride to have a good time.",POSITIVE
"May 19, 2023",Non stop action. Great movie!,POSITIVE
"May 19, 2023",Needed to explain more on what happened not the best but alright,NEUTRAL
"May 19, 2023","Ok, I liked this story better than the last one in that it flowed better and wasn't as choppy. Stunts were awesome!  Looking forward to Part Duex. No spoilers, but my one observation is that this franchise sure hates to kill ANYONE off!  I'm just like, ""Really???""  :0)  Oh! Jason Momoa was AWESOME!  OMG...he does crazy really well!",POSITIVE
"May 19, 2023",Worst Fast and furios movie the only god part is Jason Gicele and Luke hobs,NEGATIVE
"May 19, 2023",Great movie. Finally a villain worthy. And I finally cheered for the family.,POSITIVE
"May 19, 2023",Really good sequel. Jason Momoa was the star of this movie! His role reminded me of the Joker which was awesome! The whole cast and plot were awesome! I cannot wait for a Part 2,POSITIVE
"May 19, 2023",Story was dope and definitely looking forward to next installment,POSITIVE
"May 19, 2023",Liked: much more toned down compared to the previous movie which seemed like a parody. Disliked: the unrealistic fighting like Mia beating up trained men... that's a lie.,NEUTRAL
"May 19, 2023",Incredulous- not my favorite,NEUTRAL
"May 19, 2023",Fun movie. Don’t overthink it. Just enjoy the ride.,POSITIVE
"May 19, 2023","Action packed film!! Redeemded Definitely better than the last one. Jason Momoa MVP of the movie,saves it.",POSITIVE
"May 19, 2023","I was disappointed in this one. I was excited to see Charlize Theron as Cipher off the hop but went downhill from there. They were old, tired dogs in this one. The cat and mouse game went on too long and now have to sit through another iteration to see conclusion. I'm always excited for the car scenes even if CGI but the suspension of belief was a bit too much of a stretch on this one for me. The bright spot was Jason Momoa as Dante. When you're 10 in, likely going to see it out but please, do better on the next one.",NEGATIVE
"May 19, 2023",It Was Very Good And Well Played Out With All The Action Scenes.,POSITIVE
"May 19, 2023","Movie sucked, all over the place, Momoa tries to hard",NEGATIVE
"May 19, 2023",Im a big fan loved it. Keep it up.,POSITIVE
"May 19, 2023",Actually liked it more the 2 time seeing it. Lot of action and shows how people can care about one another and be friends till the end,POSITIVE
"May 19, 2023",Incredible! Keeps you on the edge of your seat the whole film! It also includes surprising twists and maybe a couple surprise characters!👀,POSITIVE
"May 19, 2023",Worst FF movie BY FAR of the series.,NEGATIVE
"May 19, 2023",Great action! Loved the twists and turns. Jason Momoa is great as the  villain!!,POSITIVE
"May 19, 2023","kinda all over the place, but the action was great!  can't wait to see part 2!",POSITIVE
"May 19, 2023",The real hero is doms car,NEUTRAL
"May 19, 2023",Only good part was Jason. This franchise needs to end,NEGATIVE
"May 19, 2023","boring saga, we need old form",NEGATIVE
"May 19, 2023",Magnificent movie lots of fun and actions sequences from the beginning to the end. Rome looks magnificent in the movie one of the best action scenes i had ever witness love the cars the message of family that family is not only to have the same blood but the friends you choose that helps a lot adopted children out there and orphans the scenes at rio de janeiro also beautiful Jason Mamoa its a really good villain as Dante the fight sequences and the cast its simply amazing also the guns sequences looking paul walker daughters cameo it was really good for my heart Meadow Rain Walker its a huge part of the fast and the furious the cinematography its magnificent an improvement of fast 8 and 9 in my opinion.,POSITIVE
"May 19, 2023","The story and acting was very good. The action was superb! The end, CLIFFHANGER!  Left me with my mouth wide open!",POSITIVE
"May 19, 2023","This movie was dog water. Endlessly cringy script, boring action scenes, and infinite plot armor and stupid loopholes. It's exhaustingly boring and fake.",NEGATIVE
"May 19, 2023","I liked the pace of the movie, though the conflict wasn't resolved it wasn't TOO over the top though some parts were wild. I would say the best part was the villain and though Dom talked about family a lot, that's his thing. It was like a perfect mix of Family and Cars and Action. Expect surprises though",POSITIVE
"May 19, 2023","Hollywood has gone completely woke on this whole movie. Sooooo disappointed!!!!. Jason Momoa ruined the movie with his flamboyant, non-comical acting. It was like watching a feminine joker from Batman The best part was the last 10 minutes with Dom and his charger. Hollywood sucks!!!!!!",NEGATIVE
"May 19, 2023","GREAT F'N MOVIE‼️ All I asked, going into this thing was, please be better than 9. It ended up being a Top 4 Fast movie for me. Fast 11 can't get here quick enough. Me and the Wife LOVED it and are going again on Sunday.",POSITIVE
"May 19, 2023","Honestly, so much better than both 9 and 8 combined, was surprisingly funny, mostly because of Jason Mamoa. That dude killed the whole villain role and you could tell he was having fun with it too. Yeah there's impossible stuff that happens, but not too far fetched like going in space, it's actually pretty entertaining with great action. Also stick for the end credits, it's worth it, solid 8/10",POSITIVE
"May 19, 2023",Fantasitx movie. Good to see the gang back in action!,POSITIVE
"May 19, 2023",It was a good action movie but now have to wait 2 years for part 2,NEUTRAL
"May 19, 2023","Lots o action. Plenty CGI, too.",NEUTRAL
"May 19, 2023",Trill ride Mamoa is hilarious!,NEUTRAL
"May 19, 2023",This movie makes a good comeback to the franchise. It’s got everything that you would want from both sides of the spectrum of The Fast & Furious franchise. The Whole movie kept me interested and i definitely recommend watching it to see how much you could enjoy it too!,POSITIVE
"May 19, 2023",Jason Mamoa is fantastic!,POSITIVE
"May 19, 2023","woow, I thought it would be chrinchy, but dam .. can't wait for the 11 

you guys gotta watch",POSITIVE
"May 19, 2023","I love all the characters, Fast and furious,",NEGATIVE
"May 19, 2023",Im truly embarrassed for anyone associated with this movie.,NEGATIVE
"May 19, 2023",Josh Dun and Debby Ryan are in it. 21/10,POSITIVE
"May 19, 2023","Jason Momoa was amazing!! Love the fast and furious franchise, even when it gets ridiculous. So much fun with lots of heart.",POSITIVE
"May 18, 2023","The Fast franchise requires a good deal of suspension of disbelief, this one was off the charts.",NEUTRAL
"May 18, 2023","Trash, should have ended after paul died. They did jason dirty",NEGATIVE
"May 18, 2023","Action packed! Characters have aged but if you are a fan from the first film, it doesn’t matter. From LA to Brazil! Movie is legit! Watch the end credits, sneak peek! And Mamoa has Joker qualities! You’ll see",POSITIVE
"May 18, 2023","As each installment of this series gets more outrageous, the entertainment value still stands. Jason Momoa makes a nice addition and is gleefully evil as the son of a former Dom Toretto adversary. The story is as silly as ever, but the stunts are spot on. It would be nice if one of these movies would lean a little heavier in the realism Department. Unfortunately, this Edition will leave you hanging on until the next one.",NEUTRAL
"May 18, 2023",Fast 9 and 10 suffered from Justin Lin's bad writing but the rest is great. Even from the very first shot alone you can tell it's already better directed than the last film.,NEGATIVE
"May 18, 2023",It was amazing and action packed. Can’t wait for the next 2.,POSITIVE
"May 18, 2023",Goodyear job! Better than Fast 9,POSITIVE
"May 18, 2023",Getting worse in every year,NEGATIVE
"May 18, 2023",So fun! Jason M. Was fantastic as a villain.,POSITIVE
"May 18, 2023","At least they didn't send cars into space, but overall better than the last one.",NEGATIVE
"May 18, 2023","Really meh, better than 9 but worse than other ones",NEUTRAL
"May 18, 2023","Ridiculous but fun. Leans into the jokes and kitsch. Very aware of the pop culture memes about the movie. Jason Momoa has a BLAST playing the role of villain, channeling his inner Joker.",NEUTRAL
"May 18, 2023",didn't see that coming...,POSITIVE
"May 18, 2023",this movie was absolute insanity 🤯😂😅🔥,POSITIVE
"May 18, 2023",Great joy ride! Excellent direction 👍,POSITIVE
"May 18, 2023","My rating is 6/10, Average movie, If you like explosions and non-sense then you are in for a treat. The ending is not satisfying is just a hook for the next movie. To enjoy it you must turn off your brain.",NEUTRAL
"May 18, 2023","This movie is awful yet wonderfully amazing and cringe and family. See it in 4DX, it was crazy.",POSITIVE
"May 18, 2023",Jason M M was the only interesting thing with the movie .. More of the same /talk about family ..The Acting is Bad ..When it goes to the group of hackers/ luda it not funny any more.    Glad the series only has 2 movies left.,NEGATIVE
"May 18, 2023","Great ,but my husband can't stop crying",POSITIVE
"May 18, 2023","This movie was amazing!  I loved how they went back through the past starting with the first movie and how it all began. The loyalty of the Family is so strong! As always, dont leave right away, stay until the end of the credits. As a new character, Jason Momoa was perfect! This movie blew me away! Loved it!",POSITIVE
"May 18, 2023","Extremely dark ride from the moment a former foe show up to dom's crib ,.. Jason's performance was subpar as Dante. however the movie was a B- I would have gave it an A but the editing was not top notch - yet we were left hanging with the some of the la famila and frenemies ... Pete Davidson was helluva funny but ugh I honestly went for Paul Walker  it was a strong attempt at a tour de force but it just ran out of gas or money. A+ for the music but C- for the story and I give it a four star because it was helluva nostalgic at beginning then it went dark ...",POSITIVE
"May 18, 2023",Jason Mamoa made a dumb thing even worse. He's a great guy but his character gave me the shingles.,NEGATIVE
"May 18, 2023","Fast X is the cinematic equivalent of the Monty Python Mr. Creosote sketch. Overstuffed with more actors, cameos, action set pieces, and vomit-inducing plot points than anyone could stomach... until it finally explodes, leaving an empty skeleton of confusion and disappointment. Yeesh, this is awful. And unquestionably the number-one movie of the week.",NEGATIVE
"May 18, 2023","This movie is all over the place with no continuity. The characters just appear out of nowhere in scenes with no explanation, and we have two more movies to go.

Jason Momoa was the only good thing and the action is fun as always and over the top. But that's it.

It's not a good movie. It has an ABRUPT ENDING which it doesn't need.

This franchise should have ended after the 7th movie",NEGATIVE
"May 18, 2023",This movie was awesome!,POSITIVE
"May 18, 2023",Loved this movie! Definitely see it needing a trilogy to complete the story. Jason's acting is on a whole other level in this one! Definitely one of my favorites of the series in a long time.,POSITIVE
"May 18, 2023","Definitely a step up from the last 3 movies. It’s hard to judge this one fully given its Part 1 of 3, but an enjoyable entry that’ll have fans smiling again in the first 10 minutes. Jason Mamoa, my man. Best villain in the series.",POSITIVE
"May 18, 2023",this movie was NOT worth my money,NEGATIVE
"May 18, 2023","Movie Review- #FastX 
My rating ⭐- 3.7/5
First of all, it's been a lot of Fast and Furious Movies in the Series and this needs to stop. I mean the point of stop was way behind and it should have stopped at Fast and Furious-7. Now it's just being a laughing stock to start with.
Now let's look at the movie in detail. The first half of the movie was just Bland. Nothing much of a story. Just too much things happening that you might not follow up. But the action sequences, the race and making was out of the world. The only problem of first half of the movie was just that the movie lacked a good story to connect all these masterpiece of makings, and scenes were wasted without a good core of story. 
But when w come to the second half of the movie there is a story development and I would say the pace of story building was too spontaneous to catch up. The story happened too quickly.
The last half an hour of the movie was immaculate. Nothing to say, it was out of the world. The last half hour, the story peaked, the making was outstanding and everything was worth the hype. 
Don't look at Logic in this movie, it's just a piece of artwork just for an entertainment purpose. In that sense it worked out.
I am just giving this movie 3.7/5 because the last half an hour peaked. If that was not happening, I would have rated anywhere between 2-2.5/5 (Personal Opinion). 

Jason Momoa as the villain was soooooo good. And Spoiler Alert ⚠️- There is some more left. Not some more, there is a lot of Jason Momoa Villainism left for the Next Fast and Furious Movie. 

After coming out of the theatre, I can't wait to see the next Fast and Furious movie, which I am not explaining why at the moment, because it would be a big big spoiler .

Enjoy the movie everyone and I would suggest to see this movie in RPX or IMAX or Dolby if available. Because I saw the movie in RPX and it was a hell of an experience. At least at the end of the day you will be happy to have experienced the movie and action sequences in a quality Way 🤷🏻‍♂️

#FastX #MovieReview #FastAndFurious #movies #Movie #review",NEUTRAL
"May 18, 2023",Don’t leave even when the credits roll.,POSITIVE
"May 18, 2023",Awesome!!! Action packed!!! Hilarious!!!!,POSITIVE
