Date,Score,Reviews
"Jan 10, 2023",POSITIVE,It's surprisingly better than the first in terms of both story and animation. 11 year sim the making makes it better than it had any right to be.
"Jan 10, 2023",POSITIVE,"Very entertaining.   Creative humor,  the throwbacks to the nursery rhyme characters now being grown up are hilarious.  I took my 3 granddaughters and they enjoyed it very much. Ages 4, 6 and 9.  A good lesson is learned in the end also.  Will watch again when it comes out on tv."
"Jan 10, 2023",POSITIVE,one word: masterpeace
"Jan 10, 2023",POSITIVE,"Absolutely incredible, from the very beginning I was immediately immersed. The song featured in it is amazing and there isn't a single dull moment. Best movie I've ever seen!!"
"Jan 10, 2023",POSITIVE,Great movie for all ages. Lobo was so dark and creepy love it.
"Jan 10, 2023",POSITIVE,"Goodness this movie is SO much fun to watch. Al the characters are enjoyable to watch on screen and the plot is super interesting; along with the moral that is paired with it. And the animation style + art style…OH MY WORD ITS SO GOOD!!!! It's like eye candy I love it haha
Anyways, HIGHLY HIGHLY recommend this movie. It deserves all the love in the world"
"Jan 10, 2023",POSITIVE,"it's a good movie and storyline, humorous for all ages."
"Jan 10, 2023",POSITIVE,"Esse filme é incrível, o final... nossa, eu arrepiei ate os ossos. Uns dos melhores filmes de 2023, certeza"
"Jan 10, 2023",POSITIVE,"It's very good, there's a lot to learn in this children's movie."
"Jan 10, 2023",POSITIVE,"Loved loved loved, 10/10. I cried watching it"
"Jan 10, 2023",POSITIVE,This is hands down one of the greatest movies i've ever seen in my life. I haven't gotten anything done in school today because I can't stop thinking about this absolute masterpiece. This movie tells a beautiful story from start to end. I personally have never related to anything more than I have this movie.
"Jan 10, 2023",POSITIVE,Quite fun and entertaining
"Jan 10, 2023",POSITIVE,Amazing story and art style.
"Jan 10, 2023",POSITIVE,the villan in this movie was a top tier dreamworks villan and they did a great job with the plot and voice actors
"Jan 10, 2023",POSITIVE,"Absolutely wonderful experience! Stunning animation, great music and a lovely story. This is a must see!"
"Jan 10, 2023",POSITIVE,"Great movie, very emotional as well, don't think an animated movie has got me that emotional since UP. Animation style is a bit different, but suits the story well and you don't notice it after a few minutes."
"Jan 10, 2023",POSITIVE,"This movie is really fun and has great themes. This movie is pretty funny and juggles 3 villains better than spider-man 3, and is probably in the top 10 for dream work's best films. It never puts one character on hold for another, and follows many themes without one being half-baked. The big bad death is a terrifying villain and is probably on of the best villains of this year (2022). This movie better get an Oscar for best animation I swear to god"
"Jan 10, 2023",POSITIVE,loved everything about it. cute happy positive dog. pus and kitty. DEATH. jack. everything
"Jan 10, 2023",POSITIVE,Amazing visual and meaningful message. Absolutely worth the time
"Jan 10, 2023",POSITIVE,"Handles themes of mortality, trust, and family extremely well and delivers an extremely well crafted antagonist in the Big Bad Wolf. A must see family feature!"
"Jan 10, 2023",POSITIVE,"It's really good, the villain was fantastic, but this animation style is absolutely terrible. I
 feel it's meant to be a cross between 3D animation and old fashioned drawn animation. But it just looks like lower quality to me"
"Jan 10, 2023",POSITIVE,"I love the animation and the history. I feel this movie is beautiful, it's has a lovely message for the audience, so funny and real at the same time. Furthermore, the animation has a different style from Disney movies, I was so tired of realism in animated movies, because they are not real, and this movie make me feel like I was watching a comic or something different. It was amazing."
"Jan 10, 2023",POSITIVE,"Filled with emotion and passion, Puss in Boots returns with a question that everyone should ask themselves, what would you do with one wish? 11 years of waiting was definitely worth the wait. With a new art style and story, Puss in boots brings back the care free emotions we all once felt. Showing us that sometimes what we wish to have, could be right in front of us the entire time."
"Jan 10, 2023",POSITIVE,literal masterpiece. this movie felt like a glass of water after running in the dessert for 3 days after watching avatar 2. the scenario the dialogue the characters everything was perfect in the movie I LOVE DEATH SO MUCH I'm losing my shit fr
"Jan 10, 2023",POSITIVE,"Honestly a mostly perfect film to watch and see.  I know this sounds cliché, but this movie is a must watch."
"Jan 10, 2023",POSITIVE,This film is just so good. The magnum opus of Dreamwork.
"Jan 10, 2023",POSITIVE,"Loved it! Bring new life to this franchise 

was not expecting much story at first and just thought it would be just another looks really good movies and turn brain off to enjoy...
but i was so wrong
AMAZING STORY
AMAZING VISUALS
AMAZING CHARACTERS"
"Jan 10, 2023",POSITIVE,Story line was very detailed which made it entertaining for both adults and children.  I did feel it was a bit long for the younger set.
"Jan 10, 2023",POSITIVE,"This movie was just rigth, everything feels okay, and it's a great second part"
"Jan 10, 2023",POSITIVE,The fear of death is a genuine feeling that they really formed the movie around and it came out perfect
"Jan 10, 2023",POSITIVE,Way better than avatar
"Jan 10, 2023",POSITIVE,"My best cartoon of the year .The music , animation and development character is so well . A big compliments for dream work 
The dead is scary but he so cool
One of the best villain ever"
"Jan 10, 2023",POSITIVE,great 10/10 wow awesome
"Jan 10, 2023",POSITIVE,"Amazing, The the drawings was absolutely beautiful"
"Jan 10, 2023",POSITIVE,"An absolutely amazing film that's one of if not the best animated movies to come out in the past several decades. The Last Wish takes the surprising oppurtunity to tackle the struggles of life and death, managing to depict and do both justice with the tact they deserve while bringing us along for a ride that's entertaining and relatable to all ages. And along for the showing are some of the best villains I've seen make a debut in a kid's show in decades, managing to encompass several antagonists that are truly evil, either misguided, or forces of nature without any feeling left out or underdeveloped. 

The Last Wish was clearly made by people who cared and a team of writers who wanted to do Puss justice, and they succeed in making an absolute must watch movie. You could even go so far as to easily make the arguement that it surpasses the Shrek movies which spawned it."
"Jan 10, 2023",POSITIVE,"Going into this movie I thought it was going to be a quick cash grab but it feels like such a passion project. The animation is beautiful, the storyline is fantastic, the character design is gorgeous and overall it's hilarious. I think it's my new favorite of all time and I recommend everyone at least gives it a chance."
"Jan 10, 2023",POSITIVE,ITS A BEATIFUL MOVIE FOR THE LAST'S PUSS IN BOOTS MOVIE.
"Jan 10, 2023",POSITIVE,"Visually amazing, great storyline and subplot. Best villain I've seen for a long long time. Had everything you could want in a film; funny, cute, family friendly, horror, pulled on the heartstrings and music. 10/10 will probably watch again and again, top 3 films of all time for me."
"Jan 10, 2023",POSITIVE,"Great visuals, and a fun story that ends with an exciting setup for sequels and further spin-offs. HIGHLY RECOMMENDED!!!"
"Jan 10, 2023",POSITIVE,"I was not expecting much from this movie but what I got was something amazing. The animation was well done and story was also well executed. I can not praise it enough, if dreamworks makes more of these kinds of movies I will be in that theatre every for every single movie they make!!!!"
"Jan 10, 2023",POSITIVE,"I think the best movies are those in which you enter absolutely miserable and come out feeling energized and laughing, joyful while reminiscing the movie with yourself or whoever you came with. This movie really accomplished that for me"
"Jan 10, 2023",POSITIVE,DAWG GO SEE IT RIGHT TF NOW
"Jan 10, 2023",POSITIVE,Amazing! Everything you want is there ! Phenomenal!!
"Jan 10, 2023",POSITIVE,"Genuinely a work of art. I cannot stop raving about this movie, if you have the chance to see it in theaters PLEASE DO"
"Jan 10, 2023",NEGATIVE,"I'm over so much violence in kids movies. It's scary for kids and it's not enjoyable or clever. I don't want to hear about big Jack Horner wanting to shoot a puppy in the face. Death's constant whistle was horror movie creepy, a lot of kids were leaving the cinema to take a break from the intense scenes.  Shrek was great because it was funny and light hearted and the violence was less intense and more comedic. This was too much. I think using so much violence is pretty storyline wise."
"Jan 10, 2023",POSITIVE,"This movie was amazing!!!!! I watched it in theaters and seeing it on a big screen made it much better. The animation style, the humor, the voice acting, AMAZING!!! I completely recommend it, and if you can, watch it in theaters!!"
"Jan 10, 2023",POSITIVE,"death is the best villain of 2022 and i won't give up that fact until i forget about it
no like seriously death is a golden villain"
"Jan 10, 2023",POSITIVE,"This has to be the best animated movies of 2022, possibly one of the best dreamworks film."
"Jan 10, 2023",POSITIVE,"Honestly, a solid watch! Kept me watching the whole time even if it was at 03:30am!!! Defo worth a watch! Some great hidden references in there too if your a shrek fan, will 100% watch again"
"Jan 10, 2023",POSITIVE,"The word ""Masterpiece"" is not thrown lightly on this movie. Every scene is energetic and has a purpose on the story, that's surprisingly dark and rich and *actually* respects the viewers' maturity. Everything else follows on the same masterfully crafted movie. It's not a perfect movie, but it's really close to one in everything that it does."
"Jan 10, 2023",POSITIVE,The best movie I have ever watched
"Jan 10, 2023",POSITIVE,movie was so absolutely good that i cant put it into words. Every joke landed and the movie looked great with an amazing story. best animated movie since shrek 2.
"Jan 10, 2023",POSITIVE,"No joke, truly a great funny movie. Enjoyed every second. Would love to watch it many times!"
"Jan 10, 2023",POSITIVE,"Funny and moving, fun for all ages"
"Jan 10, 2023",POSITIVE,One of the best family movies in a very long time in my opinion.  You will not be disappointed in the clever charm puss brings.
"Jan 10, 2023",POSITIVE,"I thought this movie was flawless. Every aspect down to the storyline, cinematography, and animation. The entirely of this movie excesses any expectation I had. I thank the whole Puss in Boots team for their outstanding efforts of creating the sequel to the late 2011 original. Notability, I think found the best villain in an animation picture, ever. The definition of a perfectly paced story with perfect main characters to accompany it. The plot was something I have never seen before. The nostalgia, suspense and interest that I felt was completing. I hope to see more of the story in a potential third movie."
"Jan 10, 2023",POSITIVE,Absolutely Fantastic
"Jan 10, 2023",POSITIVE,holy moly how is it that good ???
"Jan 10, 2023",POSITIVE,This movie went so hard!! The villain was terrifying and Puss' growth through this film was great! Plus Florence Pugh. Overall 10/10
"Jan 10, 2023",POSITIVE,Masterpiece in animation and story.
"Jan 10, 2023",POSITIVE,Loved it from beginning to end. Laughed a lot as the action weaved itself through this awesome movie. Great tease for a future Shrek movie.
"Jan 10, 2023",POSITIVE,Good movie I love it
"Jan 10, 2023",POSITIVE,"Definitely one of the best movies of this year,
Amazing, character development and storytelling
Death was definitely one of my favorite characters"
"Jan 10, 2023",POSITIVE,"Enjoyed from beginning to end. The animation was incredible, character design was amazing, couldn't believe how much I enjoyed it. Was just going because I had seen almost everything else, Puss in boots blew my socks off."
"Jan 10, 2023",POSITIVE,This film is the best animated film in a very while.
"Jan 10, 2023",POSITIVE,"excellent movie 100% recommended for the whole family with a nice message, congratulations!!! ❤️"
"Jan 10, 2023",POSITIVE,"This movie was outstanding. The animation was insane, especially the fight scenes, it reminded me of Spider-Man: Into the Spider-Verse (another great movie by the way). By far the best-animated movie of 2022. That storyline was really good too, I didn't expect a movie about a cat wearing boots to be that good. Dreamworks did a great job as usual. I'd like to mention the villain (Jack Horner), INSANE! I loved this character so much. There are also lots of references from other movies, which is great, I would definitely recommend this movie. Masterpiece!"
"Jan 10, 2023",POSITIVE,"6yr old loved it! However, there are a few scenes where the characters say things that may or may not surprise you regarding age appropriate language."
"Jan 10, 2023",POSITIVE,"excellent film well made well thought out, superior to any Disney"
"Jan 10, 2023",POSITIVE,"Good CGI, almost too fast to follow.  Excellent supporting music."
"Jan 10, 2023",POSITIVE,La historia los personajes la msica los dibujos animados tiene chispa la pelcula
"Jan 10, 2023",POSITIVE,"Innovative, Thrilling, Captivating and very well executed.
There's a profound message in it about aging. Just awesome."
"Jan 10, 2023",POSITIVE,"Excellent movie, better than the first one"
"Jan 10, 2023",POSITIVE,"Beautiful movie in all, The original film came out in 2011, the plot and character matured like fine wine and in result really connected to the original audience which have also matured in age. This sequel is one of the few that has surpassed its predecessor with a mixture of emotions it will make you laugh, sad, worried, etc…"
"Jan 10, 2023",NEGATIVE,Did not like the story line.   Fell asleep and left half way through.
"Jan 9, 2023",POSITIVE,Best animated movie of the year
"Jan 9, 2023",POSITIVE,"Had me crying a couple times, beautifully animated, and pretty good story I loved it"
"Jan 9, 2023",POSITIVE,Absolutely amazing. Best movie to start the new year!
"Jan 9, 2023",POSITIVE,"the movie was fantastic, animation was spectacular. DreamWorks has really upped their game with their last to projects. The writing and animation in Puss in Boots: The Last Wish, as well as Bad Guys is so good. I hope to see more original and innovative things from this company. I'm getting sick of sequels."
"Jan 9, 2023",POSITIVE,"Beautiful movie, cried a lot"
"Jan 9, 2023",POSITIVE,"It's a great movie, who watches will certainly have a good time. The characters were great, the protagonist can extract good laughs from who is watching, as just as he with the other mains characters in the movie. Overall, an excellent time."
"Jan 9, 2023",POSITIVE,Though it may look like the typical sequel to a sequel it isn't. This movie truly has some emotional moments where we get to see Puss and his struggles of being a legendary hero.
"Jan 9, 2023",POSITIVE,"Loved the movie, brought me back to my childhood and made me nostalgic about the Shrek franchise. While yes, the plot is somewhat lacking and predictable. I still felt satisfied and entertained. I recommend it to anyone just looking for something to watch that is simple, fun, and entertaining."
"Jan 9, 2023",POSITIVE,"Straight up perfect! Primarily because of the animation, it's so sick! Then the storytelling, how they manage to get a lot of fairytales in one place. And finally character development - I love it"
"Jan 9, 2023",POSITIVE,"A fantastic and beautiful animation, script better than many ""cinema giants"". I hope the post credit scene really happens and that this universe expands more. I love this is adventure!"
"Jan 9, 2023",POSITIVE,"Very good sequel, would recommend to anyone."
"Jan 9, 2023",POSITIVE,"One thing I didn't expect this year was for the sequel to Puss In Boots to be this good. The animation is smooth and stellar, the villain is absolutely chilling and had my eyes widening every time he appeared on screen, the other villains work well, the humor is surprisingly quite good, the message it portrays is amazing. When I walked out of the cinema I just felt... happy. I felt happy that this movie was as good if not better than what everybody was saying about it. Go watch this if you haven't already"
"Jan 9, 2023",POSITIVE,"If you've watched Shrek, you'll find this new movie endearing. Very heavy topics addressed in a fun manner, characters that make you fall in love with them, and amazing designs. Loved."
"Jan 9, 2023",POSITIVE,Loved it amazing story and amazing villian
"Jan 9, 2023",POSITIVE,Action packed fun with humor and a story to keep you entertained
"Jan 9, 2023",POSITIVE,I went with a friend and both of us adults enjoyed it. Funny and heartfelt.
"Jan 9, 2023",POSITIVE,I loved it. Must see for any fan of Puss in Boots.
"Jan 9, 2023",POSITIVE,Loved it.  So much fun and I'm in my fifties!
"Jan 9, 2023",POSITIVE,This movie made me cry. Shriek fans will love it. A+ writing. 
"Jan 9, 2023",NEUTRAL,I liked this movie. It had a good story and good animation.
"Jan 9, 2023",POSITIVE,they couldve made it deeper lmao
"Jan 9, 2023",POSITIVE,This movie is peak i loved watching it in theaters it's definitely a must see some scene were amazing the way dreamworks put the effort into making this movie is amazing the casting was great too and the villain the big bad wolf was awesome too sent chills down my spine!!!
"Jan 9, 2023",POSITIVE,Great Movie.. We enjoyed it
"Jan 9, 2023",POSITIVE,"This movie has been living in my mind rent free ever since I first saw it. Seriously the writers and producers had no reason to go this hard on this movie. Everything from the animation, characters, and underlying themes are a cinematic masterpiece. Death is easily one of the greatest villains that has ever come out of dream works. I can not stress this enough, GO SEE THIS MOVIE!!!"
"Jan 9, 2023",POSITIVE,"This is an incredible movie, the animation is phenomenal the low frame rates are often times reserved for action scenes and look amazing, the artstyle is beautifull the brush astetchic is also beautifull and the combination of colors just pop and give this sub franchise it's own feel. All the characters are great and are some of their arcs, from puss learning that death is inevitable and that he's not immortal, softpaw learning to trust again etc. And the Antagonists! Oh are they great aswell! I can't put into words how great this movie is, just watch it if you haven't just do it, it's worth it"
"Jan 9, 2023",POSITIVE,The movie is amazing for both kids and adults and the animation is incredible
"Jan 9, 2023",POSITIVE,"Charming, funny, and full of heart Puss in boots delivers a dark and haunting tale of family and what we wish we could have. The frame rate moves seamlessly from animation style to the next bringing a beautiful stylistic film to life. It's a great film for kids and adults."
"Jan 9, 2023",POSITIVE,"Malgré la sortie d'Avatar 2 attendu depuis longtemps, le Chat Potté 2 se défend brillamment. Le film est efficace, bourré de références comme de sens, drôle et émouvant. A aucun moment l'ennui s'installe chez les spectateurs, ces derniers sont captivés et réactifs du début à la fin. L'animation est double, deux styles différents s'imposent tous deux très agréables. Bref, ne marchez pas, courrez au cinéma pour le voir !"
"Jan 9, 2023",POSITIVE,"The animation amazing
Story plot everything was just to good"
"Jan 9, 2023",NEUTRAL,The story was great and it had its funny moments .
"Jan 9, 2023",POSITIVE,It's terrific. As good as everyone is saying.
"Jan 9, 2023",POSITIVE,"Puss in Boots is the greatest movie I've watched this year, all of the characters are captivating and there are no deadweights. The messages are also presented in a very mature way and makes the experience much more enjoyable alongside the mindnumbingly beautiful art style. 9.5/10"
"Jan 9, 2023",POSITIVE,It was an amazing movie with some of the best graphics and full of adventure it also makes you wonder what you would wish for
"Jan 9, 2023",POSITIVE,I did not know a movie can be so perfect like PUSS IN BOOTS!
"Jan 9, 2023",POSITIVE,"Very well-done film. It didn't disappoint me, the story is simple and very well delivered to an audience. The animations were also fantastic, and the characters were written very well."
"Jan 9, 2023",POSITIVE,My daughters and I loved the movie had a great time watching it
"Jan 9, 2023",POSITIVE,"This movie is great for all ages. It's funny, action-packed and so heartwarming. The graphics, the storyline is *chefs kiss*. They did a great job with the villain and side characters. I didn't think I'd enjoy it just because sequels are never usually good but this movie is a gem. Highly recommend."
"Jan 9, 2023",POSITIVE,Just a fantastic movie that my partner and I loved
"Jan 9, 2023",POSITIVE,I love these characters! Well developed and the new ones were also exceptional. Great storyline and beautiful animation. LOVED Puss in boots!
"Jan 9, 2023",POSITIVE,"Amazing craft,it feels like animated movies these days aren't made like this anymore.It was absolutely magic,this movie had no bussines being this good."
"Jan 9, 2023",POSITIVE,"Wasn't expecting much but it was great, the antagonist was very good able to be threatening without any backstory"
"Jan 9, 2023",NEUTRAL,"It was cute and had some good life lesson messages.  My 10 yr old granddaughter fell asleep and 12 yr old grandson said he loved it.  I felt it was lacking something, just dont know what."
"Jan 9, 2023",POSITIVE,"The movie surprised me in how good it was, it had natural charecter development, a decent plot, and one of the most compelling and genuinely intimidating antagonists I've ever seen in an animated movie."
"Jan 9, 2023",POSITIVE,"This movie has no business being THIS GOOD! I've always said if a movie can not only be for children but for adults also , that's a recipe for greatness in an animated movie. This movie is amazing!"
"Jan 9, 2023",POSITIVE,Very good movie enjoyable
"Jan 9, 2023",POSITIVE,Great for kids and adults it was fun and funny we all had a great time.
"Jan 9, 2023",POSITIVE,"the movie is incredible. the look is wonderful. has a message about selfishness, friendship, family. the action scenes are spectacular. and the villain (wolf) is scary and very good."
"Jan 9, 2023",POSITIVE,"It was funny, entertaining and all around a great family movie!"
"Jan 9, 2023",POSITIVE,"To try to escape the death is to live a life of denial and fear, but it's the relationships and adventures we embrace that makes living worthwhile."
"Jan 9, 2023",POSITIVE,It's Awesome I Love It!
"Jan 9, 2023",NEUTRAL,Kids said animation could be better but enjoyable
"Jan 9, 2023",POSITIVE,Best animated movie to come out in years. Truly made me feel like a kid again.
"Jan 9, 2023",POSITIVE,"So funny, so good. Way better than Avatar 2 ever could."
"Jan 9, 2023",POSITIVE,Absolutely Excellent Movie I suggest Anyone to Watch it!
"Jan 9, 2023",POSITIVE,"Best movie I have seen in a while, definitely loved it! Movies have been so bad recently but this was perfect."
"Jan 9, 2023",POSITIVE,Amazing animated movie !
"Jan 9, 2023",POSITIVE,"🤯Mind blowing movie i ever seen . Dreamworks just killed Disney. No words to say , really great thanks to the director of the movie 👍🎉🎊"
"Jan 9, 2023",POSITIVE,"Pussy in boots never dissappoints such a great movie fairytales thus you will always wanna see, the story was clear and inspiring"
"Jan 9, 2023",POSITIVE,Its great seeing one of your favorite childhood movies get a second movie. This movie was amazing and its great to watch with your family. The villian actually made me shit my pants everytime he appeared. The visuals are really sexy and hot and just everything about it is amazing.
"Jan 9, 2023",POSITIVE,Perfect villain and perfect teachings
"Jan 9, 2023",POSITIVE,We really enjoyed the humor of the movie and the message as well. It is more a young teen-adult movie. Fun for the family but for people who worry about cussing it does have mild language in it.y boyfriend and I loved and enjoyed it and werent bothered by it at all but we know people can sometimes be more sensitive to it.
"Jan 9, 2023",NEGATIVE,I am disappointed by the use of bleeps and bad language in the movie.  It wasn't necessary and could have been avoided.
"Jan 9, 2023",POSITIVE,great movie! The moral of the story was good.
"Jan 9, 2023",POSITIVE,"I never thought that perfection could be achieved, but this movie proved me wrong. If you want a funny and serious movie, this is the perfect movie."
"Jan 9, 2023",POSITIVE,"One of the best movies in a while. Great story, great characters, great ending. There was never a moment where it felt like it was dragging."
"Jan 9, 2023",POSITIVE,"amazing art style, fun story, and great characters!"
"Jan 9, 2023",POSITIVE,Unexpectedly amazing! Beautiful animation style.
"Jan 9, 2023",POSITIVE,Amazing movie I loved the use of love through the whole movie really feels like this was made with passion
"Jan 9, 2023",POSITIVE,fun for adults to watch as well
"Jan 9, 2023",POSITIVE,")
This movie was fantastic, the animation, graphics, angles, colors and story were all on point. And the movie's soundtrack was outstanding as well. Truly a great movie."
"Jan 9, 2023",POSITIVE,I'm 24 and this movie was a blast! it made my night and I think you should definitely see this.
"Jan 9, 2023",POSITIVE,One of the best animated films I've seen. Finally a movie with a great storyline that's not pushing political ideas or agendas. Non stop family fun for both kids and adults!
"Jan 9, 2023",POSITIVE,"It was pretty good, had a really good message for kids and was entertaining. Some of the animated action was similar to Into the Spiderverse.
All the voice acting was spot in, I thought Florence Pugh as Goldilocks was great. There were a lot of kids in the theater and they were all laughing and having a good time. If you have kids, I would highly recommend taking them."
"Jan 9, 2023",POSITIVE,I loved everything about the movie just wished it was 3d
"Jan 9, 2023",POSITIVE,"Great story, amazing animation"
"Jan 9, 2023",POSITIVE,Every second my wife and I were HOOKED! Was an amazing experience and we will definitely buy it!! Worth seeing twice!
"Jan 9, 2023",POSITIVE,"Awesome movie. Characters, animation and the style is what blows my mind. This movie went beyond my expectations. For being dreamworks, they really made something incredible"
"Jan 9, 2023",POSITIVE,Great Puss N Boots Sequel. I'm very intrigued with the end scene! Possibly foreshadowing another Shrek movie?? Fingers crossed! 🤞🏼
"Jan 9, 2023",POSITIVE,I was so fixated watching this movie it felt like I was a kid again. I almost cried at the end I hope they have a happily ever after ☺️
"Jan 9, 2023",POSITIVE,"Very cool, The cat had sexy voice, cute dog, watch"
"Jan 9, 2023",POSITIVE,"Puss in Boots: The Last Wish is a superb achievement in animation, supported by a strong voice cast, an emotional story, and clever comedy as only Dreamworks can provide. This is a perfect animated film."
"Jan 9, 2023",POSITIVE,Loved the movie! Lots of action and adventure.  Would not recommend for small children in theater because the wolf would be a little too scary.
"Jan 9, 2023",POSITIVE,"This movie was amazing, the characters were well written and it was a great way to conclude the series."
"Jan 9, 2023",POSITIVE,Fun for the whole family - we loved it!
"Jan 9, 2023",POSITIVE,Grown a$$ man n I love this movie. Funny heart warming fun
"Jan 9, 2023",POSITIVE,Great for kids and adults!
"Jan 9, 2023",POSITIVE,"Took the grandkids, they loved it"
"Jan 9, 2023",POSITIVE,The movie was fantastic. Incredible animation and entertaining for both children and adults.
"Jan 9, 2023",POSITIVE,Great movie.  Very cute And interesting.
"Jan 9, 2023",POSITIVE,It was entertaining!!!
"Jan 9, 2023",NEGATIVE,Thumbs down! We had to leave because who wants to see nothing but bad news and bleak scary situations one after another. None of the characters were likable.
"Jan 9, 2023",NEUTRAL,It did not hold my 6 year old grandchilds attention.
"Jan 9, 2023",POSITIVE,Unexpectedly excellent! Highly recommended from my brother and I!!
"Jan 9, 2023",POSITIVE,amazing!! a lot laughing!😀👍🏼
"Jan 9, 2023",POSITIVE,Amazing animation and voice acting
"Jan 9, 2023",POSITIVE,The movie was great except for a few cuss words . We had small children watching
"Jan 9, 2023",POSITIVE,"This movie had beautiful animation and a perfect script with a plot that was completely it's own. It's impressive how DreamWorks brought in the nostalgia of Shrek, and fairytale feelings, along with this new sense of deeper meaning and life lessons. Even a childless adult (like myself and my spouse) can enjoy this masterpiece."
"Jan 9, 2023",POSITIVE,My only complaint would be that my 4 kids ages 3-10 years old all said the wolf was a little too scary other than that we loved it!
"Jan 9, 2023",POSITIVE,Loved the movie. Nice story line and very funny.
"Jan 9, 2023",POSITIVE,It was very good movie
"Jan 9, 2023",POSITIVE,Its a wonderful movie for everybody- my 10 and 13 year old kids loved it!
"Jan 9, 2023",POSITIVE,"Animation is everything, teared up a bit"
"Jan 9, 2023",POSITIVE,"Awesome storyline! 
Super funny."
"Jan 9, 2023",POSITIVE,We loved the scary wolf.
"Jan 9, 2023",POSITIVE,"Wow, what a amazing movie"
"Jan 9, 2023",NEGATIVE,"Not for kids.   Although there was no real gore, there was constant violence.  Dark.  While the swearing did not bother me much, it was totally not necessary.  The story line itself is good... The quest for the star...  But because the story and characters was constantly flipping back and forth in reference to old fairy tails and fairy tail characters, it was complex to follow especially for anyone who may not even be too familiar with some of the old time fairy tails.   Like other reviewers (and I could only relate to this after seeing the show) , the red eyed wolf grim reaper could leave kids with nightmares.   
Best over all description for this movie is 'weird'   it was a Missed opportunity.    I cant call it a bad movie..  But it is definitely weird based on the things above and I would not take my kids to see it.  We only went to see it due to lack of other better movie choices available"
"Jan 9, 2023",POSITIVE,Great Movie. My family and I loved it! Great service as well.
"Jan 9, 2023",POSITIVE,Took the kids. We all loved it. Good plot and story line. Love how if all intertwined with the other story characters.
"Jan 9, 2023",POSITIVE,"(english not first language) Its a example of how to do fairy tals movie's.
This movie have a lot of references to many fairy tales, has a moral and good animation's. This is a movie you want to show your kids. As an 19 years old, i find this hitting me hard, as it have many references to our world now, with many jokes that only adults will understand, but are harmless to kid's, the way the characters are made are amaizing, every character have depth and is build creativly, quality of this animation's are great, and i cant hold myself from watching it again, after a first watch i cant say i anything bad about this movie. It's must see"
"Jan 9, 2023",POSITIVE,"Such a fun, well animated movie that stood it's ground without really even needing to watch his Netflix show or prior movie. such an excellent antagonist and the light hearted moments are really sweet and enjoyable. The movie gave Puss so much depth and perfectly balanced the comedy and the serious parts. Honestly, it was such a great watch."
"Jan 9, 2023",POSITIVE,"It's almost ridiculous how good of a movie this is, especially after the first Puss in Boots movie was largely forgettable. The animation is great, with the action and art style taking on an aesthetic reminiscent of Spider-man: Into the Spiderverse at times. Said animation might look a bit choppy at times, but it helps to sell the over-the-top nature of some really impressive action pieces.
Aside from that, the story's pretty good and surprisingly emotional at times, and even contains some intense moments that could almost pass for light horror (no surprise that these tend to happen when the wolf character see in the trailers appears). Without giving anything away, the story also has a good message about life itself that's a good takeaway from the whole movie.  There's still plenty of funny moments, but don't go in expecting it to be a full-on comedy like the past Shrek movies and spin-offs.

All in all, I had a great time with this, and I also recommend seeing this on the big screen if you can. Hopefully this is the start of a good upswing in Dreamworks' animated library."
"Jan 8, 2023",POSITIVE,This was a funny spiritual movie. this is a teaching lesson if you really look at it. great movie.😁
"Jan 8, 2023",POSITIVE,Kids Loved the movie very funny
"Jan 8, 2023",POSITIVE,Such an incredible movie with beautiful animation gosh i love this movie so much
"Jan 8, 2023",POSITIVE,"The Last Wish was entertaining. The story was really good and funny. Very colourful and with a lot of imagination. They used the animation techniques from Spider-verse in the action sequence, and it brought a lot of dynamics and style into them. The voice acting were very strong. My only problem were with the Spanish parts that didn't seem translated, but they are not numerous. The music was great. I give it 85%. A movie for all family, even if you get some more adult jokes, you also get some parts for the younger audience. Nicely done and fun."
"Jan 8, 2023",POSITIVE,Liked big bad wolf.  Liked when Puss N Boots got his courage back at the end of the movie and defended his honor.
"Jan 8, 2023",POSITIVE,"I personally love this film because as a kid, Puss in Boots was and still is one of my favorite characters in the animated world. Honestly, this film is a must see for Puss in Boots fans. And it shows a great message to the audience!"
"Jan 8, 2023",POSITIVE,Never have i enjoyed a movie as this one
"Jan 8, 2023",NEUTRAL,"definitely a worthy entry.  i was afraid it might be just a hollow, soulless money grab.  but it was actually really good."
"Jan 8, 2023",POSITIVE,"The goldielocks subplot made me tear up, the animation was stunnig, great charachters and great story"
"Jan 8, 2023",NEUTRAL,too much violence for a childrens movie
"Jan 8, 2023",POSITIVE,Really good movie. Better than I expected.
"Jan 8, 2023",POSITIVE,The best movie of 2022 !
"Jan 8, 2023",POSITIVE,"I really liked the movie bringing a very cool new theme that for 11 years I wondered if there would be another movie and there was and in my opinion in history and details it does better than the first one the only thing I found a little weird is what cats usually say which has 7 lives, not 9 but it did not affect the story, in fact, it is very well detailed, it brings that like from shrek, which is the franchise that we love so much, mainly with the post-credits and the villain, not even mentioned in the first one, he is a villain, then he becomes a hero in the second there are 3 villains, curly, the wolf and joaosao trumpet very good, I hope they continue like this"
"Jan 8, 2023",POSITIVE,It was ok.  That’s all I can say.  Would I see it again?  No.
