Date,Score,Reviews
"Nov 4, 2022",NEUTRAL,Better than expected.
"Nov 3, 2022",NEGATIVE,"I hate this movie, I'm just giving it 1 star because of the visual experience, if it wasn't for that, it will be a half star, i don't recommend"
"Nov 3, 2022",NEGATIVE,"Is bland worse than bad?  The movie has action and many good actors, but it's just all shoved in there without any style.  Watch the movie in 5 minute sections and you could confuse it for being good.  As it is, it's a confusing mess of bland and I haven't the energy to try again."
"Nov 3, 2022",NEGATIVE,Have seen it 2 times. I hate it. All of this is bad. Sry. I dont know why people can like this movie.
"Nov 3, 2022",NEGATIVE,This is not a film. This is not even a movie. This is a shitshow. I want both my money and time back.
"Nov 2, 2022",NEUTRAL,"THIS MOVIE IS EXTREMELY UNDERRATED AND ""OVER HATED"" , I don't see any reasons to hate this film this much , Chole Zhao have directed this film so well it's beautiful and having the best CGI , Plot Twist , Sound effects better than any of the others phase 4 movies and shows

The direction is good 
Almost all actors gave their best
VFX and CGI is TOP NOTCH
Twist is good 
Story telling is good but a little complex when you will watch it for the first time because you have to pay attention at some scenes that are important

Movie feels a little bit lengthy , some part of the movie like Jumping back from present to future and then again'present felt not perfect



Overall , Eternals is a amazing , beautiful movie"
"Nov 1, 2022",NEGATIVE,"Absolute garbage, slow and a terrible story line, a lot of moping round looking into the distance, just terrible"
"Oct 31, 2022",POSITIVE,"No matter what the critics and the people say, Eternals is an absolutely beautiful film. It makes you feel things more then any other Marvel movie has,. The cinematography is PEAK and the visuals are absolutely EYE- CATCHING, and as the cherry on top, the suits of the characters are FABULOUS. The story falls short, but once you get over it, it is a soulful and awakening adventure."
"Oct 31, 2022",NEGATIVE,"One of the most boring and pointless marvel movies ever made, and that's hard"
"Oct 31, 2022",NEGATIVE,The movie is just 3 hours straight boring flashbacks.
"Oct 29, 2022",NEGATIVE,Worst movie ever marvel has been doing a terrible job on movies after endgame nothing feels like the mcu
"Oct 28, 2022",NEUTRAL,"The movie as a whole was pretty bad in terms of just plot.  But I felt the individual acting did a great job of holding it up (Karun, omg, more please!).  Galactus is hard to bring to the screen, so they did a good job on that part, but the entire thing felt unfinished.  I saw where they were going, but a lot of tropes were also used to get there.

In all honesty, what this movie felt like was the limitations of the medium.  It was too much crammed into one movie and Galactus may just be better left to the comic books."
"Oct 27, 2022",NEUTRAL,"Eternals is the most ambitious film to date in the history of the MCU, and takes the franchise to another level with Gods, immortals and magic, we are not in the old MCU anymore. Unfortunately casual fans of the franchise will leave the film scratching their head with all of the  ""inside baseball"" content and lore that will probably go over the head of most people but hardcore fans will sure to get a kick out of where the franchise is headed."
"Oct 26, 2022",NEGATIVE,"I could manage my patience  with so many characters without any solid link to real MARVELS  until ""politically correctness"" and sexuality was grossly evident. I quit and at the middle of the movie. This is a rotten one..."
"Oct 26, 2022",POSITIVE,Very good and deep film. MCU's Mythology and it is great diracted. Unfortunate that Marvel doesn't want to be loved for its content..
"Oct 26, 2022",NEGATIVE,"A decent movie but eternally boring at times. Eternals is movie that makes me happy for the convenience of streaming. Many of the exposition scenes in this movie are near unbearable. The stars on the screen do not share much chemistry which is surprising after spending nearly 5000 years together. This is a typical action movie Marvel movie. Nameless uninspired grey monsters attack Earth for the majority of the movie. I did enjoy some of the action scenes, though many of the character powers are very ""one note"", and quickly become predictable and boring. On a personal note I am kinda bummed Marvel is leaning heavily into magic now rather than a good mix of scifi. This makes it difficult to gauge just how powerful these beings are. I would say unless you're a die hard fan of the lore watch the action scenes and read a synapsis online. You would think a movie with a character near Ikarus would be a bit more willing to take risks, sadly this movie never makes it off the ground."
"Oct 25, 2022",NEGATIVE,"Really bad , to many characters , to many different styles cause lost in argument, no way to catch up in that mess"
"Oct 25, 2022",NEGATIVE,"Have potential, but why the hell they downgraded them so much? They barely can win vs some big lizards xD"
"Oct 24, 2022",NEGATIVE,"What a waste of time. Confused, stupid, and cheap looking. This doesn't even feel like a Marvel movie."
"Oct 24, 2022",NEUTRAL,Not as bad as some people say. But it's just meh.
"Oct 24, 2022",NEUTRAL,"Not the worst film MCU has put out but not the best either. I enjoyed it nonetheless, the conclusion was fun too. Obviously the CGI has it's moments here and MCU starting to slow down as they push their CGI to it's furthest limits."
"Oct 24, 2022",POSITIVE,I liked the story and how the characters were depicted each with their own features. The action scenes are breathtaking.
"Oct 24, 2022",POSITIVE,Eternals is a good movie. The visual effects are amazing and very well done. I hope their story continues.
"Oct 24, 2022",NEGATIVE,"A story that didn't need to be told, in a way it shouldn't have been"
"Oct 23, 2022",POSITIVE,"UN ESPECTÁCULO VISUAL, PARA ENTRETENERTE ES MUY BUENA PELÍCULA, LO QUE NO ME QUEDA CLARO Y NO ENCAJA EN ESTO ES EN DONDE ESTUVIERON TODO ESTE TIEMPO DE MARVEL. 
PERO ES ENTRETENIDA DE PRINCIPIO A FIN, ESTARÍA BIEN VER MÁS DE ESTOS HÉROES EN LO PRÓXIMO DE MARVEL"
"Oct 23, 2022",POSITIVE,The best Marvel movie!
"Oct 23, 2022",NEUTRAL,"Eternals was not well received when released, so I put off seeing it for quite some time.  It exceeded my expectations by quite a bit.
I can see the difficulty that critics had.  There are ten Eternals, so it takes a while to get to know each of them and what role they play in the movie.  But the characters are well differentiated and interesting, and Gemma Chan does a good job tying them altogether as our protagonist. 

The story itself is of course ridiculous, but so what?  The MCU keeps scaling up to encompass more and more of the comic book history.  We started with Iron Man and Captain America, scaled up with the Asgardians, scaled up again with the Guardians of the Galaxy, Thanos, and Captain Marvel, and the step to the story line of the Eternals is one level even higher.  At some point one has to wonder how the various levels can possibly mesh together (this is where the multiverse provides many outs), but let's not forget the primary purpose is to tell enjoyable stories.  This particular story works well."
"Oct 22, 2022",NEUTRAL,Better than expected just don't go into the movie expecting action and you won't be disappointed good story telling however
"Oct 22, 2022",NEGATIVE,"It took 3 attempts to get through this movie. The inventor was an interesting choice for superpowers. The gunslinger though, not bagging on the actor, that was lazy writing."
"Oct 22, 2022",POSITIVE,"Excellent superhero movie and much better than I thought. I don't understand the low rating at all, like at all, definitely different, but this movie is great."
"Oct 21, 2022",NEGATIVE,Another weak and absolutely boring Marvel movie. A complete waste of time ...
"Oct 21, 2022",NEGATIVE,"Too many characters, not enough time to develop them all and get me to have any emotional connection to them."
"Oct 21, 2022",POSITIVE,"love it, good CG, good cast, amazing director"
"Oct 20, 2022",NEGATIVE,"L movie, L writing, L characters"
"Oct 20, 2022",NEGATIVE,Why MUC Movies are sosososoooo 💩💩💩💩💩💩💩💩💩
"Oct 19, 2022",NEUTRAL,"It was a decent movie, really it was, I just felt it could've done a better job with telling the whole story in such a way that it doesn't feel like multiple movies all in one, that's what I felt like it was but I'd watch it again"
"Oct 19, 2022",POSITIVE,The more powerful mcu movie
"Oct 18, 2022",NEUTRAL,siendo sincero la pelicula me dejo un poco confundido pero la pelicula conserva la esencia de marvel en cuanto a personajes y escenas de accion de hecho eso lo alabo por las coreografias bien hechas
"Oct 18, 2022",NEGATIVE,"unwatchable
boring empty and repetitive dialogues
bad acting"
"Oct 18, 2022",NEGATIVE,"The cast, score, and comic book origin of the Eternals doesn't truly get to shine through in this film, however the characters and casting are it's saving grace."
"Oct 18, 2022",NEGATIVE,Mediocre & convoluted.
"Oct 18, 2022",NEGATIVE,"After Endgame, Marvel has continued to get worse, and I can 100% say this is the worst Marvel movie I have ever seen."
"Oct 16, 2022",NEGATIVE,"I can't even believe that someone has approved this movie, and without a doubt the WORST, I repeat, the WORST MOVIE I'VE EVER SEEN IN MY LIFE, 2H30, 1H40 OF THAT TIME IS MEETING, BAD MOOD AND STARTS WITHOUT YOU EVEN UNDERSTANDING WHAT IS HAPPENING"
"Oct 14, 2022",POSITIVE,"Given the mixed reviews, I was apprehensive about seeing this film but it turned out to be a rather impressive entry to the MCU - both visually and narratively. I appreciate it's not the typical MCU story but that's refreshing!"
"Oct 14, 2022",POSITIVE,"Refreshing and special.
Considering this movie doesn't lean heavily on past marvel movies I think it was well made with a nice plot twist."
"Oct 14, 2022",NEGATIVE,Worst mcu movie ever.
"Oct 14, 2022",POSITIVE,"This film takes you into uncharted territory for Marvel movies.  There is a sense of a subplot taking place that might make you think too much.  As with other Marvel films it's beautiful and action-packed.  The diversity of the cast is amazing and as I noted with the previous Marvel movie, I want more of it."
"Oct 14, 2022",NEGATIVE,Normally I Love Marvel Super Hero movies. This one did not do it for me.
"Oct 12, 2022",NEUTRAL,"I tried really hard to love this movie, but being unfamiliar with the source material, I had trouble.  Possibly would have fared better as a series.  I wasn't very invested in Ikaris yet and the plot twist just wasn't as captivating as it could have been.  I didn't hate it, but I didn't love it either."
"Oct 12, 2022",NEGATIVE,worst mcu movie ever
"Oct 12, 2022",POSITIVE,"I thought this movie was absolutely amazing! I think it did a really good job of balancing a bunch of storylines and it was just the perfect amount of seriousness, action, and comedy that I loved from the beginning of the Marvel cinematic universe without it overdoing it too much on the comedy. Absolutely love the cast! But what more can you ask for when you have half of Game of Thrones +  Angelina Jolie and so many other amazing actors (that I can't name off the top of my head right now and am too lazy to google). Anyways, I think it's one of the better Marvel movies that have recently been released, so I recommend to go watch!"
"Oct 12, 2022",NEGATIVE,"This was just a very bad movie. Horribly structured and constructed. It took 2 hours just to sort of introduce all of the characters and ""get the band back together"" and then the story was just trying to be way too big and cosmic. Honestly, just a very bad movie."
"Oct 11, 2022",NEGATIVE,🤭🤢🤢🤮🤮🤮🤮🤮🤮🤮🤮🤮🤮🤮🤧🤧
"Oct 10, 2022",NEGATIVE,"An ambitious superhero epic that soars as often as it strains, Eternals takes the MCU in intriguing -- and occasionally confounding -- new directions."
"Oct 9, 2022",NEUTRAL,"Its above average, i think the characters are ok, i think the story also is ok, visuals are great, acting is decent, story is decent. The action was good and the ending was decent."
"Oct 8, 2022",POSITIVE,"An incredible love letter to the world and nature. Marvelous cinematography and visuals. The visual effects were great as well and the cast did an excellent job, especially Jolie, Chan, Madden and Ridloff."
"Oct 8, 2022",NEGATIVE,"I still don't know what was the point.  It's just hard to be invested in the outcome with these characters.
Casting->2.5  
Characters->1   
Character Development->1.5   
Story->1.5   
Action->3  
Score->2   
Cinematography->4   
Average Score = 2"
"Oct 7, 2022",POSITIVE,"I don't understand why critics are against this movie. It was something new, something we are not used to, something incredible... The cast for the film with personalities like Angelina Jolie, Salma Hayek, Kit Harington and Richard Madden do fantastic in their roles, endowing the characters they play with charisma and personality. The film has inclusive characters that do not feel forced, as is the case in most current proyects. It is not the typical superhero movie, moral and ethical issues are touched, who are the good guys and their own creation are questioned. The film does not hesitate for a second to put an end to any of the characters that could be of potential benefit to the franchise. This phase of Marvel I feel is darker, more adult, and daring more..."
"Oct 5, 2022",NEUTRAL,"I enjoyed the VFX of this movie, especially the weapons and powers, and the characters; but the writing could be improved."
"Oct 2, 2022",POSITIVE,"Eternals is not a perfect movie, but if it becomes an average movie, which falls due to being too slow, and the lack of development of people, but it also has its flashes of light, such as its good visual effects, the acting, the direction by Chloe Zao, and the inclusion is not forced."
"Oct 2, 2022",NEGATIVE,The movie was slow and boring. Had to stop it halfway through. The performances were boring but at least the environments were kinda interesting.
"Sep 30, 2022",NEGATIVE,"This wasn't good at all. I didn't hate it, it was just was all over the the place and lack writing cohesiveness. Not sure why the score is like this."
"Sep 28, 2022",NEGATIVE,i didnt see one good thing in this
"Sep 28, 2022",NEUTRAL,"It is a different movie, but it still felt ad part of the mcu formula. Combining so many plot points and so many characters made it suffer, but it is still very enjoyable and a bit different."
"Sep 28, 2022",NEUTRAL,Enjoyable action and characters. Kind of on the weird side of superhero movies but I thoroughly enjoyed the concept.
"Sep 27, 2022",NEGATIVE,Could have been better.
"Sep 27, 2022",POSITIVE,"""| Ratings Categories |
{Characters (7/10) ; Cinematography (9/10) ; Plot (8.5/10) ; Acting (7/10) ; Pacing (7.5/10) = 78%}"""
"Sep 26, 2022",POSITIVE,"People wanted different, they got different! Amazing film! The director did a great job of getting the story down, all the characters had a moment to shine, the effects were clean and refreshing! None of this new slap stick comedy Marvel feels it needs to ram into everything lately was used. Touching moments, I want to see more of this.."
"Sep 26, 2022",NEGATIVE,Too many characters with not enough time to connect and care about any of them.
"Sep 25, 2022",NEGATIVE,"I was a Marvel fan.  I loved all the Iron Man movies, the first Thor movies, Avengers (and etc), because they were movies with a well-constructed plot, well-thought-out stories, that made sense, they were movies that connected with each other and that WERE INTELLIGENT, but honestly, I hated the latest Marvel movies (Doctor Strange, Eternals and Thor).  Poorly written films, bad stories, confusing and meaningless plots, in addition to addressing current social issues just to get attention.  The stories of these latest Marvel movies feel like a mixture of vomiting and stroke.  The directors and screenwriters of the movie ""Thor Love and Tunder"" confused the ancient gods (and mythologies, ancient myths RICH in meaning and spirituality in general) with the FULLY celebrities and the Hollywood surface world, that is, showing the gods as real clowns, liars, ridiculous, selfish, petty, who use alcohol, have orgies, accept human sacrifices and who want to appear at all costs, with their inflated egos!!!  That's the perfect description for Hollywood, not spirituality!!  In addition, the latest Marvel movies - Eternals and Thor - want to convey to the public an idea of ​​cruel God, as if the Supreme Deity was horrible, perverse, sadistic and evil.  In ""Eternals"", the said gods blow up the planets when they are too crowded to be born;  in ""Doctor Strange"" there are black magic rituals, where Doctor Strange conquers evil with evil;  in ""Thor"", the gods don't care about humans, they are futile and have personality disorders, in addition to other psychological problems!!!  It looks like these movies were made by SATANISTS!!!!  All very bad!!!!  I don't watch Marvel, or Disney, or even if they pay me anymore!!!  I don't give my attention and my money to see this dumb, unscrupulous and clearly EVIL bullshit!!!"
"Sep 25, 2022",NEUTRAL,"A little slow and meandering, but introspective and exostential and makes you ponder on the beauty and pain associated with humanity."
"Sep 24, 2022",NEGATIVE,Plot made little sense. Characters lacked depth. Editing and plot made little sense.
"Sep 24, 2022",NEUTRAL,Good to watch at least once but that was enough for me.
"Sep 24, 2022",NEUTRAL,Interesting new abilities. Long story. Overall rather disappointing.
"Sep 24, 2022",NEUTRAL,"In 5000 BC, ten superpowered Eternals—Ajak, Sersi, Ikaris, Kingo, Sprite, Phastos, Makkari, Druig, Gilgamesh, and Thena—are sent by the Celestial Arishem to Earth on their starship, the Domo, to exterminate the invasive Deviants. The last Deviants are apparently killed in 1521, when the group's opinions differ over their continued relationship with humankind. Over the next five hundred years they mostly live apart, waiting for Arishem's orders. In the present day, Sersi and Sprite live together in London. After Sersi's partner Ikaris left her centuries earlier, she is now in a relationship with human Dane Whitman who works at the Natural History Museum. When the trio are attacked by the Deviant Kro, Ikaris arrives and chases the creature away. The three Eternals travel to South Dakota to reunite with their leader, Ajak, only to find her dead. Sersi is posthumously chosen by Ajak as her successor, granting her the ability to communicate with Arishem. Sersi learns that the mission of the Eternals was actually to prepare Earth for the Emergence. Arishem explains that, for millions of years, he has been planting the seeds of Celestials inside planets where the energy from large populations allows new Celestials to be born. The Deviants were sent to destroy the apex predators of each planet to ensure the development of intelligent life, but when the Deviants evolved and began hunting the planets' native populations, Arishem created the Eternals to counter them. With the reversal of the Blip,[N 2] Earth has reached the necessary population for the birth of the Celestial Tiamut, which will result in Earth's destruction. Hoping to delay the Emergence, the Eternals reconvene. At Druig's residence in the Amazon rainforest, they are attacked by the Deviants. They kill them all except for Kro, who kills Gilgamesh before fleeing. Phastos proposes the Uni-Mind, a connection between all the Eternals that would give Druig enough power to put Tiamut to sleep with his mind-control powers. However, Ikaris reveals that Ajak told him of the Emergence centuries before. When Ajak told him she wishes to stop the Emergence, he led her to the Deviants who killed her...

Rotten Tomatoes critical consensus reads, ""An ambitious superhero epic that soars as often as it strains, Eternals takes the MCU in intriguing—and occasionally confounding—new directions."" Charlotte O'Sullivan of the Evening Standard described the film as ""lavish"" and ""ambitious"", and praised the fight sequences as ""astounding, beautifully paced and crammed with detail"". Robert Abele of TheWrap commended the cinematography and felt ""an earnestness to the operatic stakes"". Oliver Jones of the Observer called it ""full of wonder and romance and fueled by an agenda and audacity all its own"". Owen Gleiberman was disappointed over Zhao's missing filmmaking style that shaped her films The Rider (2017) and Nomadland (2020) to ""embrace the straight-up expository conventionality of Marvel filmmaking"", but felt that the film was a ""squarely fun and gratifying watch"". Moira Macdonald of The Seattle Times thought ""it's got some pretty slow spots midfilm and it's desperately in need of a bit more wit ... what it does have is a palpable, artful mood; this is a movie full of superheroes who spend time thinking and feeling, and of special effects that aren't just zippy but often delicately elegant"". Linda Marric of The Jewish Chronicle described it as ""a mishmash of well-meaning, yet jarringly verbose and bafflingly incoherent nonsense which is only just about saved by some half decent performances""; Nicholas Barber of BBC Culture called Zhao's direction ""workmanlike""; and Clarisse Loughrey of The Independent said that it ""strives for the same expansive soulfulness"" as Nomadland ""but discovers there's room enough only for the occasional burst of it"". Brian Lowry of CNN thought ""the movie's structural flaws offset its stunning visuals and strong performances"". Kyle Smith of National Review was harsher, describing it as ""one of the dumbest, cheesiest, most trite, and least human"" of the MCU films. The mixed reception surprised some commentators, given the MCU's positive track record and the acclaim of Zhao's previous work. Richard Newby of The Hollywood Reporter wrote that ""much of the criticism of Kirby's work"", which was divisive for its subject matter and relationship to the wider Marvel Universe, ""has followed Zhao in her adaptation."" He compared the divisive response to that of Zack Snyder's DC Extended Universe films Man of Steel and Batman v Superman: Dawn of Justice (2016), writing that they and Eternals share ""a deconstructive approach to superheroes and force them to question their purpose in the world, through meditative and melancholy narrative beats, and a tragic yet hopeful ending."" This approach, he felt, subverted critics and audiences' expectations, which made them review the film more harshly. Zhao addressed some of the criticisms of the film, believing some of the divisiveness came from everyone ""having an existential crisis"" because of the COVID-19 pandemic and the film being an ""existential crisis, both for humanity and God"". She also felt the reactions to how the film incorporated her filmmaking sensibilities with Marvel's were ""a testament to how much we had merged with each other; how uncomfortable that might make people feel"".

Based on Jack Kirby´s classic and slightly surreal comic, this film struggles with a mixed bag of characters and a partly stiff and wobbly performance from the main actors. The development of who the Eternals are, is more of less non existing and the running time is too long with several scenes that could´ve been edited down as they just drag. I also think that the film uses too much of a humorous approach that doesn´t work at all. My other criticism is as well that Marvel and Chloé Zhao haven´t manage to adapt Jack Kirby´s comic in a convincing way to the silver screen. The CGI is pretty nice though and there´s still some entertainment value in this film. However, ""Eternals"" will get a sequel, but who honestly want to see that? 

Trivia: The film grossed $402 million worldwide. It received mixed reviews from critics, who praised its themes and visuals, but criticized its screenplay, pacing, runtime, and character development."
"Sep 24, 2022",NEUTRAL,"Eternals was not as bad as I had feared. It is a ""C"" movie. Not great, but not terrible either. It's just completely meh.  Just like my thoughts and energy spent on this review."
"Sep 23, 2022",NEGATIVE,"All of human history... And NOTHING happens? A BUNCH of characters and you don't really see any of them..... A 2 and a half hour, ""superhero"" movie and it did nothing... Not much else to say."
"Sep 23, 2022",POSITIVE,"It was great and it honestly deserves a rewatch because of how many details tying it to the mcu i had missed, definitely doing so soon!"
"Sep 22, 2022",POSITIVE,"Nomadland was the only movie of 2020 that I couldn't watch. The fact that she won awards at every festival she attended and that she won an Oscar on top of it reinforced my interest in the film. However, the movie I watched when I had the opportunity was a kind of meditation that brought worse sleep than medicine, no matter how well-intentioned it was. There are very few movies that I get bored with watching. I was quite surprised to hear that the director who shot this boring masterpiece would be directing a Marvel movie. There shouldn't be anything as ironic as a superhero film by a director who takes Terrance Malick as an example. So I ended my review of the movie I wrote for the Öteki Sinema with these sentences: ""I really wonder what kind of superhero movie the director, whose narration style led me to siesta, prepared. Again, if she envies Malick's cinema, she will either make the most boring superhero movie ever made or make a revolution in this field"". Did it revolutionize? I do not think so. But she is likely to be a pioneer. Of course, although she made a much more dynamic film than I thought, it is obvious that she signed a completely different approach compared to the remaining 25 films in the series. Eternals is an entirely different Marvel movie, both in terms of directing and scenario approach; It is one of the rare examples that succeeded in presenting the philosophical approach sought in the superhero world."
"Sep 21, 2022",POSITIVE,"Great origin entry MCU Marvel Cinematic Universe film with lots of great scenes, memorable characters, charming story and intriguingly great use of misremembered encounters in the human timeline. It's a fantastic film, as many Marvel films are. A few things that let it down are characters that were great on screen were cut out to early, a lot of dialogue that wasn't really clear nor relative to the plot (which could of been easily left out) and unnecessarily too long in some scenes. Regardless, it's still a great film to watch as is. An engaging film with various plot twists, locations and memorable characters and intriguing storytelling."
"Sep 20, 2022",POSITIVE,"Enjoyed the twist, representation and the action scenes. It is also marvellous how they used mythology in it."
"Sep 19, 2022",POSITIVE,Best of Movies/TV Series Collection
"Sep 18, 2022",NEGATIVE,"The plot lacks depth, a meaningless gay couple, actually makes the plot slow and boring."
"Sep 15, 2022",NEGATIVE,"Eternos peca na hora de apresentar novos personagens e construir suas identidades e motivações, isso deixa o filme um pouco raso e cansativo de assistir. A fotografia é perfeita e os efeitos especiais de longe são um dos melhores já apresentado pela Marvel, mas é apenas isso o que salva esse filme."
"Sep 14, 2022",POSITIVE,I enjoyed the movie. It was a nice break form the typical MCU movie.
"Sep 13, 2022",NEGATIVE,"Eternals is the worst MCU movie of all! It's so long, drawn out, and boring. I had no connection to any of the characters."
"Sep 13, 2022",NEUTRAL,"1 hour too long. Typical of Marvel movies, has its funny moments."
"Sep 12, 2022",POSITIVE,"Amei! Diversidade, conflitos e vários personagens novos que são super carismáticos!!! Os únicos pontos negativos são a mudança da origem dos Eternos e os vilões não serem bem vilões."
"Sep 12, 2022",NEGATIVE,"Vacant and trying too hard. There was no chemistry between the actors, so it never felt real. Clearly, we're supposed to leave the theater filled with an urgent sense of anticipation, but all I felt was relief that the two-and-a-half hour running time had finally come to an end.

ALSO: No one, and I mean no one is going to find some average fat guy believable as an ""Eternal""."
"Sep 11, 2022",NEUTRAL,"The year 2021 began with the Marvel Cinematic Universe falling upon an established character with Black Widow getting her movie and then trying something new in Shang-Chi. Both movies were phenomenal and now the MCU continues with another new addition to the film universe in the Eternals, a Marvel series of immortal alien demigods. I have heard some mention from fans of the Marvel comics, especially hinting at their relationship with the supervillain Thanos. I don't read many Marvel comics, but I have a general knowledge of their more famous characters with the Eternals being a complete mystery to me, but I came into this with an open mind, and I have to admit that I was not just disappointed but bored out of my mind.

The planet Earth has existed for thousands of years and in that time, it has been watched over by immortal demigods known as the Eternals. These beings watch over life on the planet but only as observers, choosing to help humanity but not advance them to their level. These dozen beings of great power, wisdom, and intelligence are amazing presences that appear to be well-meaning but over the years of existence, they have maintained power but with limitations. But they are not all-powerful and are guarded by even greater beings known as Celestials who have a special mission in mind for Earth as the Eternals protect the planet from only a specific threat. But the Eternals learn of what the Celestials have in mind, and it sends the rest of the Eternals at odds, especially against each other.

I heard someone describe this as an Ancient Aliens movie set for the Marvel Universe in a similar style to epics like 2001: A Space Odyssey, but that was a good strong drama, this is a tedious bore. These are comic book movies, and they are supposed to be fun, but this movie was not. It was slow and boring and should never have been made. With performances that were weaker than the plot and special effects that were just as poor. Probably the worst time I spent in a theater."
"Sep 11, 2022",NEGATIVE,"It's incredibly obvious how much work went into this film. You can see the good cinematography, the good acting, and the interesting ideas it had to play with. But as I was watching it I kept wondering how none of this added up to a movie that was engaging at all..."
"Sep 10, 2022",NEGATIVE,worst marvel movie ever.
"Sep 10, 2022",NEUTRAL,I understand why it's not popular..... no STUPID Marvel Jokes. I enjoyed it
"Sep 9, 2022",NEGATIVE,"This is a bad MCU movie not the worst I personally think Thor, Ant Man & The Wasp, Thor The Dark World & Incredible Hulk are worse. This film is really over stuffed with too many things there are too many characters so the movie can't balance everyone out properly if they cut it down to just 5 Eternals rather than 10 it would have worked better since each member has a interesting story like Phasto's when he arrives at the Nagasaki bombing seeing how his influence indirectly causing Death & Mayhem, Athena seeing her past memories rather than having a illness that Celestials get & Druig taking a more pacifist role during human evolution after seeing a lot of war & genocide among the humans. If there is any MCU property that should have gotten a Disney + show it should have been this it could have easily been 2 seasons long & it would have fleshed out the group & the lore way better since a lot of things go unexplained or are ignored since it has too many things to explain to us with only a 2 hours & 37 minutes run time."
"Sep 9, 2022",POSITIVE,"Stunning visuals, celestials we're cool, one of the better marvel movies"
"Sep 9, 2022",NEGATIVE,"This movie is the definition of the MCU trying something new, for me I found some parts very entertaining. But with too many characters and not enough time it fails to make me feel attached to any of the characters."
"Sep 9, 2022",NEGATIVE,"I felt myself falling asleep Marvel! 
Have you gotten cocky being at the top?
Don't forget what makes your movies great! Go back to that formula!"
"Sep 8, 2022",NEGATIVE,"If you're looking for a fun, entertaining, deep, or moving film --- this ain't it.  Eternals is a convoluted mess with some high points, some interesting plot points which never came to full fruition, and acting ability ranging from community theatre quality to bordering on a decent performance by some of the actors.  The main problem with this movie is that it doesn't feel ""focused"" or cohesively logical in any way.  The pacing is all over the place, it's chock-full of the modern representation checkmarks, yet quite lacking in actual content.  

As far as the characters are concerned, none have any real personality besides stereotypes to speak of, unfortunately.  With so many characters I'm really wondering how it's possible that not one of them is actually developed enough to consider him/herself as likable.  Their motivations are illogical at best, and their morality choices even more so.  

Acting wise, we have absolutely wooden performances from long-term actors and over the top performances by some relative newcomers.  There's no consistency here.  

It's not all negative, however.  The visuals are quite impressive at times... it is Marvel after all...

It's quite a long movie, but that's mainly due to the editing.  There are many scenes which could be cut out and the movie cut a bit tighter to make it more interesting overall.  

That's pretty much all I can say about the movie.  It's watchable, but forgettable.  It's Marvel-esque, but nowhere near the potential it had.  It's entertaining in parts, but overall quite bland.  It features a lot  of modern film-making tropes, but is devoid of good storytelling.  It's one of those movies you can have playing in the background while you do other things without missing something important."
"Sep 8, 2022",NEGATIVE,"Filling in the remains gaps in MCU watching, seeing this at some remove from cinematic release does allow some for some perspective. While the plot and the screenplay are all over the place and some VFX lack physical weight, there are some nice visual moments and directorial touches. But as the significantly overlong running time bites, the negatives take hold - and the fact that there are too many new characters to really care about means it drags way too much. Not awful, but not that good either."
"Sep 8, 2022",NEUTRAL,Wasn't Marvels best but still enjoyable. Would watch again.
"Sep 8, 2022",NEGATIVE,"My least favorite Marvel movie yet. 
""Let's make a movie, not a show, about 10 completely new characters that almost nobody has ever heard about. Let's also kill off 4 of them, give only 1 or 2 of them any character development whatsoever. Oh, and let's also have the movie span thousands of years.""
Clearly a good idea. Poor writing. Acceptable acting. Decent CGI. Horrible story. Horrible pacing. Unlikeable characters. And the romance that wasn't even supposed to be in the movie was cuter and felt stronger than the literally plot point that was Sersi and Icarus.
Terrible Marvel movie, but not the worst Marvel project."
"Sep 7, 2022",NEUTRAL,This movie was alright. The several main characters introduced in one movie was not the greatest idea as the audience couldn't find any personal connections to any of them. It was a bold idea by Marvel to create a film like this in the MCU but was not the greatest outcome. There was also very poor pacing throughout the film. One thing I liked was that it did not seem like a typical marvel superhero film which shows some growth within the company.
"Sep 7, 2022",POSITIVE,Quite good. Trying too to do a bit too much in one movie but still works pretty well
"Sep 7, 2022",NEGATIVE,"boring movie and it destroys a lot of the MCU. Character decissions are idiotic. The eternals behave like dumb children, they are thousands of years old and should be wise and smart. Their powerlevels are weird, why is not everyone like icarus? The trailers made you think salma hayek and Angelina Jolie play important roles in this movie, which they dont."
"Sep 7, 2022",NEUTRAL,"""Eternals"" is an ambitious and visually stunning film that takes the Marvel Cinematic Universe to new heights. While Gemma Chan's lead role may not have been as commanding as I would have hoped, the rest of the cast shines, with standout performances from Richard Madden, Brian Tyree Henry, Angelina Jolie and Kumail Nanjiani. The film's visuals are simply breathtaking, with epic set pieces and stunning action sequences that showcase the incredible scope and scale of the story. While the film's pacing may have suffered a little from its ambitious storytelling, ""Eternals"" still manages to deliver a compelling and entertaining adventure that is sure to delight ."
"Sep 6, 2022",NEUTRAL,"I was pleasantly surprised, we had good performances from everyone."
